State_Name,District_Name,Crop_Year,Season,Crop,Water level(mm),Humidity,Temperature,Area,Type_ of _Soil ,Fertilizers,Cost_ of_ Production,Production
Telangana ,MEDAK,2006,Kharif     ,Groundnut,500,82,28,362,Sandy loam,1,195.7,6133
Telangana ,MEDAK,2006,Kharif     ,Horse-gram,800,82,28,8,Sandy  soil,1,178.4,109
Telangana ,MEDAK,2006,Kharif     ,Jowar,700,82,28,26530,Clay soil,1,121.8,4219
Telangana ,MEDAK,2006,Kharif     ,Maize,650,82,28,101937,Clay soil,1,286,68803
Telangana ,MEDAK,2006,Kharif     ,Moong(Green Gram),1500,82,28,48484,Sandy loam,1,167.9,2752
Telangana ,MEDAK,2006,Kharif     ,Onion,400,82,28,736,Sandy loam,1,409.1,7345
Telangana ,MEDAK,2006,Kharif     ,Other Kharif pulses,900,82,28,898,Sandy soil,1,179.5,164
Telangana ,MEDAK,2006,Kharif     ,Ragi,450,82,28,6,well drained soil,1,85.2,286
Telangana ,MEDAK,2006,Kharif     ,Rice,1700,82,28,63532,Clay Soil,1,213.3,181402
Telangana ,MEDAK,2006,Kharif     ,Sesamum,600,82,28,1340,Sandy loam,1,137.9,221
Telangana ,MEDAK,2006,Kharif     ,Small millets,800,82,28,4,Sandy soils,1,82,201
Telangana ,MEDAK,2006,Kharif     ,Soyabean,550,82,28,990,loamy soil,1,364.4,699
Telangana ,MEDAK,2006,Kharif     ,Urad,120,82,28,21854,Sandy loam,1,58,979
Telangana ,MEDAK,2006,Rabi       ,Dry chillies,500,82,28,1287,Sandy soil,1,160.9,4119
Telangana ,MEDAK,2006,Rabi       ,Gram,900,82,28,37501,Sandy soil,1,182.5,5171
Telangana ,MEDAK,2006,Rabi       ,Groundnut,500,82,28,1861,Sandy loam,1,195.7,6331
Telangana ,MEDAK,2006,Rabi       ,Horse-gram,800,82,28,554,Sandy  soil,1,178.4,111
Telangana ,MEDAK,2006,Rabi       ,Jowar,700,82,28,22256,Clay soil,1,121.8,4618
Telangana ,MEDAK,2006,Rabi       ,Linseed,750,82,28,637,well drained soil,1,48.8,58
Telangana ,MEDAK,2006,Rabi       ,Maize,650,82,28,2321,Clay soil,1,286,69000
Telangana ,MEDAK,2006,Rabi       ,Moong(Green Gram),1500,82,28,20,Sandy loam,1,167.9,2795
Telangana ,MEDAK,2006,Rabi       ,Onion,400,82,28,2394,Sandy loam,1,409.1,7691
Telangana ,MEDAK,2006,Rabi       ,Other  Rabi pulses,850,82,28,997,Sandy  soil,1,239.3,218
Telangana ,MEDAK,2006,Rabi       ,Rapeseed &Mustard,800,82,28,4,loamy soil,1,152.5,9
Telangana ,MEDAK,2006,Rabi       ,Rice,1700,82,28,38446,Clay Soil,1,213.3,181697
Telangana ,MEDAK,2006,Rabi       ,Safflower,100,82,28,8289,well drained soil,1,42.1,275
Telangana ,MEDAK,2006,Rabi       ,Sesamum,600,82,28,154,Sandy loam,1,137.9,222
Telangana ,MEDAK,2006,Rabi       ,Urad,120,82,28,5,Sandy loam,1,58,1000
Telangana ,MEDAK,2006,Rabi       ,Wheat,500,82,28,2927,Clay loam,1,140.1,860
Telangana ,MEDAK,2006,Whole Year ,Banana,1700,82,28,525,Sandy Soil,1,339.4,1645
Telangana ,MEDAK,2006,Whole Year ,Cashewnut,2000,82,28,20,Sandy Soil,0,183.1,3195
Telangana ,MEDAK,2006,Whole Year ,Coconut ,1700,82,28,1,Sandy Soil ,1,97.7,111852
Telangana ,MEDAK,2006,Whole Year ,Coriander,400,82,28,1745,well drained soil,1,261.3,110
Telangana ,MEDAK,2006,Whole Year ,Dry ginger,1000,82,28,1320,Sandy Soil,1,368.1,127
Telangana ,MEDAK,2006,Whole Year ,Potato,600,82,28,1914,Sandy loam soil,1,259.1,2497
Telangana ,MEDAK,2006,Whole Year ,Sugarcane,2000,82,28,30433,Clay Soil,1,144.3,135061
Telangana ,MEDAK,2006,Whole Year ,Sunflower,400,82,28,12993,Sandy soil,1,85.6,1064
Telangana ,MEDAK,2006,Whole Year ,Tobacco,500,82,28,28,Sandy clay,1,140.9,1101
Telangana ,MEDAK,2006,Whole Year ,Turmeric,500,82,28,1774,Clay soil,1,200.2,15757
Telangana ,MEDAK,2007,Kharif     ,Arhar/Tur,1000,82,28,24000, clay loams,0,119.9,12000
Telangana ,MEDAK,2007,Kharif     ,Bajra,400,82,28,1000,Sandy soil,1,167.9,202
Telangana ,MEDAK,2007,Kharif     ,Castor seed,500,82,28,2000,well drained soil,1,220.9,278
Telangana ,MEDAK,2007,Kharif     ,Cotton(lint),1000,82,28,29000,Sandy Soil,1,310.8,223276
Telangana ,MEDAK,2007,Kharif     ,Dry chillies,500,82,28,3000,Sandy soil,1,160.9,4129
Telangana ,MEDAK,2007,Kharif     ,Jowar,700,82,28,26000,Clay soil,1,121.8,4813
Telangana ,MEDAK,2007,Kharif     ,Maize,650,82,28,98000,Clay soil,1,286,69882
Telangana ,MEDAK,2007,Kharif     ,Moong(Green Gram),1500,82,28,53000,Sandy loam,1,167.9,2994
Telangana ,MEDAK,2007,Kharif     ,Onion,400,82,28,1000,Sandy loam,1,409.1,8016
Telangana ,MEDAK,2007,Kharif     ,Rice,1700,82,28,58000,Clay Soil,1,213.3,184384
Telangana ,MEDAK,2007,Kharif     ,Sesamum,600,82,28,1000,Sandy loam,1,137.9,237
Telangana ,MEDAK,2007,Kharif     ,Sunflower,400,82,28,1000,Sandy soil,1,85.6,1131
Telangana ,MEDAK,2007,Kharif     ,Urad,120,82,28,21000,Sandy loam,1,58,1000
Telangana ,MEDAK,2007,Rabi       ,Dry chillies,500,82,28,1000,Sandy soil,1,160.9,4202
Telangana ,MEDAK,2007,Rabi       ,Gram,900,82,28,38000,Sandy soil,1,182.5,5236
Telangana ,MEDAK,2007,Rabi       ,Groundnut,500,82,28,2000,Sandy loam,1,195.7,6418
Telangana ,MEDAK,2007,Rabi       ,Jowar,700,82,28,19000,Clay soil,1,121.8,4813
Telangana ,MEDAK,2007,Rabi       ,Maize,650,82,28,3000,Clay soil,1,286,72307
Telangana ,MEDAK,2007,Rabi       ,Onion,400,82,28,4000,Sandy loam,1,409.1,8250
Telangana ,MEDAK,2007,Rabi       ,Rice,1700,82,28,35000,Clay Soil,1,213.3,185537
Telangana ,MEDAK,2007,Rabi       ,Sunflower,400,82,28,18000,Sandy soil,1,85.6,1242
Telangana ,MEDAK,2007,Rabi       ,Wheat,500,82,28,4000,Clay loam,1,140.1,877
Telangana ,MEDAK,2007,Whole Year ,Sugarcane,2000,82,28,33000,Clay Soil,1,144.3,138000
Telangana ,MEDAK,2008,Kharif     ,Arhar/Tur,1000,82,28,24584, clay loams,0,119.9,14431
Telangana ,MEDAK,2008,Kharif     ,Bajra,400,82,28,739,Sandy soil,1,167.9,211
Telangana ,MEDAK,2008,Kharif     ,Castor seed,500,82,28,1480,well drained soil,1,220.9,296
Telangana ,MEDAK,2008,Kharif     ,Cotton(lint),1000,82,28,49124,Sandy Soil,1,310.8,228000
Telangana ,MEDAK,2008,Kharif     ,Dry chillies,500,82,28,2851,Sandy soil,1,160.9,4441
Telangana ,MEDAK,2008,Kharif     ,Groundnut,500,82,28,169,Sandy loam,1,195.7,6568
Telangana ,MEDAK,2008,Kharif     ,Jowar,700,82,28,22629,Clay soil,1,121.8,5022
Telangana ,MEDAK,2008,Kharif     ,Maize,650,82,28,82485,Clay soil,1,286,72982
Telangana ,MEDAK,2008,Kharif     ,Moong(Green Gram),1500,82,28,50020,Sandy loam,1,167.9,3000
Telangana ,MEDAK,2008,Kharif     ,Onion,400,82,28,486,Sandy loam,1,409.1,8448
Telangana ,MEDAK,2008,Kharif     ,Other Kharif pulses,900,82,28,27,Sandy soil,1,179.5,198
Telangana ,MEDAK,2008,Kharif     ,Ragi,450,82,28,1,well drained soil,1,85.2,375
Telangana ,MEDAK,2008,Kharif     ,Rice,1700,82,28,78658,Clay Soil,1,213.3,197087
Telangana ,MEDAK,2008,Kharif     ,Sesamum,600,82,28,975,Sandy loam,1,137.9,240
Telangana ,MEDAK,2008,Kharif     ,Soyabean,550,82,28,1270,loamy soil,1,364.4,788
Telangana ,MEDAK,2008,Kharif     ,Urad,120,82,28,20010,Sandy loam,1,58,1000
Telangana ,MEDAK,2008,Rabi       ,Dry chillies,500,82,28,1039,Sandy soil,1,160.9,4478
Telangana ,MEDAK,2008,Rabi       ,Gram,900,82,28,36022,Sandy soil,1,182.5,5301
Telangana ,MEDAK,2008,Rabi       ,Groundnut,500,82,28,1654,Sandy loam,1,195.7,6669
Telangana ,MEDAK,2008,Rabi       ,Horse-gram,800,82,28,226,Sandy  soil,1,182.5,123
Telangana ,MEDAK,2008,Rabi       ,Jowar,700,82,28,15895,Clay soil,1,121.8,5415
Telangana ,MEDAK,2008,Rabi       ,Linseed,750,82,28,357,well drained soil,1,48.8,82
Telangana ,MEDAK,2008,Rabi       ,Maize,650,82,28,4519,Clay soil,1,286,74233
Telangana ,MEDAK,2008,Rabi       ,Moong(Green Gram),1500,82,28,33,Sandy loam,1,182.5,3117
Telangana ,MEDAK,2008,Rabi       ,Onion,400,82,28,3542,Sandy loam,1,409.1,8465
Telangana ,MEDAK,2008,Rabi       ,Other  Rabi pulses,850,82,28,75,Sandy  soil,1,239.3,332
Telangana ,MEDAK,2008,Rabi       ,Rice,1700,82,28,45254,Clay Soil,1,213.3,199000
Telangana ,MEDAK,2008,Rabi       ,Safflower,100,82,28,6994,well drained soil,1,42.1,310
Telangana ,MEDAK,2008,Rabi       ,Sesamum,600,82,28,73,Sandy loam,1,137.9,252
Telangana ,MEDAK,2008,Rabi       ,Wheat,500,82,28,3080,Clay loam,1,140.1,896
Telangana ,MEDAK,2008,Whole Year ,Banana,1700,82,28,552,Sandy Soil,1,339.4,1735
Telangana ,MEDAK,2008,Whole Year ,Coriander,400,82,28,1195,well drained soil,1,261.3,134
Telangana ,MEDAK,2008,Whole Year ,Dry ginger,1000,82,28,1237,Sandy Soil,1,368.1,189
Telangana ,MEDAK,2008,Whole Year ,Potato,600,82,28,3246,Sandy loam soil,1,259.1,4282
Telangana ,MEDAK,2008,Whole Year ,Sugarcane,2000,82,28,26002,Clay Soil,1,144.3,138805
Telangana ,MEDAK,2008,Whole Year ,Sunflower,400,82,28,15637,Sandy soil,1,85.6,1268
Telangana ,MEDAK,2008,Whole Year ,Tobacco,500,82,28,37,Sandy clay,1,140.9,1184
Telangana ,MEDAK,2008,Whole Year ,Turmeric,500,82,28,1872,Clay soil,1,200.2,16439
Telangana ,MEDAK,2009,Kharif     ,Arhar/Tur,1000,82,28,25186, clay loams,1,119.9,6372
Telangana ,MEDAK,2009,Kharif     ,Bajra,400,82,28,266,Sandy soil,1,167.9,219
Telangana ,MEDAK,2009,Kharif     ,Castor seed,500,82,28,583,well drained soil,1,220.9,325
Telangana ,MEDAK,2009,Kharif     ,Cotton(lint),1000,82,28,66019,Sandy Soil,1,310.8,233587
Telangana ,MEDAK,2009,Kharif     ,Dry chillies,500,82,28,1450,Sandy soil,1,160.9,4565
Telangana ,MEDAK,2009,Kharif     ,Groundnut,500,82,28,124,Sandy loam,1,195.7,6771
Telangana ,MEDAK,2009,Kharif     ,Jowar,700,82,28,19329,Clay soil,1,121.8,5491
Telangana ,MEDAK,2009,Kharif     ,Maize,650,82,28,105157,Clay soil,1,286,74479
Telangana ,MEDAK,2009,Kharif     ,Moong(Green Gram),1500,82,28,55365,Sandy loam,1,182.5,3162
Telangana ,MEDAK,2009,Kharif     ,Onion,400,82,28,233,Sandy loam,1,409.1,9269
Telangana ,MEDAK,2009,Kharif     ,Rice,1700,82,28,49470,Clay Soil,1,213.3,205000
Telangana ,MEDAK,2009,Kharif     ,Sesamum,600,82,28,685,Sandy loam,1,137.9,291
Telangana ,MEDAK,2009,Kharif     ,Soyabean,550,82,28,4366,loamy soil,1,364.4,890
Telangana ,MEDAK,2009,Kharif     ,Urad,120,82,28,23743,Sandy loam,1,58,1038
Telangana ,MEDAK,2009,Rabi       ,Arhar/Tur,1000,82,28,694, clay loams,1,119.9,176
Telangana ,MEDAK,2009,Rabi       ,Dry chillies,500,82,28,967,Sandy soil,1,160.9,4574
Telangana ,MEDAK,2009,Rabi       ,Gram,900,82,28,44632,Sandy soil,1,182.5,5726
Telangana ,MEDAK,2009,Rabi       ,Groundnut,500,82,28,2069,Sandy loam,1,195.7,7000
Telangana ,MEDAK,2009,Rabi       ,Horse-gram,800,82,28,105,Sandy  soil,1,182.5,123
Telangana ,MEDAK,2009,Rabi       ,Jowar,700,82,28,17432,Clay soil,1,121.8,5599
Telangana ,MEDAK,2009,Rabi       ,Linseed,750,82,28,571,well drained soil,1,48.8,84
Telangana ,MEDAK,2009,Rabi       ,Maize,650,82,28,5920,Clay soil,1,286,80000
Telangana ,MEDAK,2009,Rabi       ,Moong(Green Gram),1500,82,28,115,Sandy loam,1,182.5,3190
Telangana ,MEDAK,2009,Rabi       ,Onion,400,82,28,3156,Sandy loam,1,409.1,9696
Telangana ,MEDAK,2009,Rabi       ,Other  Rabi pulses,850,82,28,142,Sandy  soil,1,239.3,338
Telangana ,MEDAK,2009,Rabi       ,Rapeseed &Mustard,800,82,28,47,loamy soil,1,152.5,14
Telangana ,MEDAK,2009,Rabi       ,Rice,1500,82,28,33645,Clay Soil,1,213.3,205371
Telangana ,MEDAK,2009,Rabi       ,Safflower,100,82,28,6696,well drained soil,1,42.1,366
Telangana ,MEDAK,2009,Rabi       ,Sesamum,600,82,28,146,Sandy loam,1,137.9,301
Telangana ,MEDAK,2009,Rabi       ,Urad,120,82,28,3,Sandy loam,1,58,1049
Telangana ,MEDAK,2009,Rabi       ,Wheat,500,82,28,2948,Clay loam,1,140.1,933
Telangana ,MEDAK,2009,Whole Year ,Banana,1700,82,28,798,Sandy Soil,1,339.4,1757
Telangana ,MEDAK,2009,Whole Year ,Coriander,400,82,28,1718,well drained soil,1,261.3,136
Telangana ,MEDAK,2009,Whole Year ,Dry ginger,1000,82,28,1641,Sandy Soil,1,368.1,213
Telangana ,MEDAK,2009,Whole Year ,Garlic,100,82,28,359,Sandy loam,1,308.2,303
Telangana ,MEDAK,2009,Whole Year ,Potato,600,82,28,3270,Sandy loam soil,1,259.1,4846
Telangana ,MEDAK,2009,Whole Year ,Sugarcane,2000,82,28,17127,Clay Soil,1,144.3,155336
Telangana ,MEDAK,2009,Whole Year ,Sunflower,400,82,28,14820,Sandy soil,1,85.6,1316
Telangana ,MEDAK,2009,Whole Year ,Tobacco,500,82,28,79,Sandy clay,1,140.9,1275
Telangana ,MEDAK,2009,Whole Year ,Turmeric,500,82,28,1384,Clay soil,1,200.2,19217
Telangana ,MEDAK,2010,Kharif     ,Arhar/Tur,1000,82,28,29766, clay loams,0,119.9,20836
Telangana ,MEDAK,2010,Kharif     ,Bajra,400,82,28,406,Sandy soil,1,167.9,222
Telangana ,MEDAK,2010,Kharif     ,Castor seed,500,82,28,732,well drained soil,1,220.9,358
Telangana ,MEDAK,2010,Kharif     ,Cotton(lint),1000,82,28,78392,Sandy Soil,1,310.8,236517
Telangana ,MEDAK,2010,Kharif     ,Dry chillies,500,82,28,1490,Sandy soil,1,160.9,4757
Telangana ,MEDAK,2010,Kharif     ,Groundnut,500,82,28,107,Sandy loam,1,195.7,7003
Telangana ,MEDAK,2010,Kharif     ,Jowar,700,82,28,21232,Clay soil,1,121.8,5644
Telangana ,MEDAK,2010,Kharif     ,Maize,650,82,28,94032,Clay soil,1,286,83107
Telangana ,MEDAK,2010,Kharif     ,Moong(Green Gram),1500,82,28,50039,Sandy loam,1,182.5,3234
Telangana ,MEDAK,2010,Kharif     ,Onion,400,82,28,342,Sandy loam,1,409.1,9830
Telangana ,MEDAK,2010,Kharif     ,Ragi,450,82,28,2,well drained soil,1,85.2,404
Telangana ,MEDAK,2010,Kharif     ,Rice,1500,82,28,81914,Clay Soil,1,213.3,206477
Telangana ,MEDAK,2010,Kharif     ,Sesamum,600,82,28,647,Sandy loam,1,137.9,314
Telangana ,MEDAK,2010,Kharif     ,Soyabean,550,82,28,3810,loamy soil,1,364.4,947
Telangana ,MEDAK,2010,Kharif     ,Urad,120,82,28,22987,Sandy loam,1,58,1053
Telangana ,MEDAK,2010,Rabi       ,Arhar/Tur,1000,82,28,17, clay loams,1,119.9,12
Telangana ,MEDAK,2010,Rabi       ,Dry chillies,500,82,28,1181,Sandy soil,1,160.9,4791
Telangana ,MEDAK,2010,Rabi       ,Gram,900,82,28,35000,Sandy soil,1,182.5,6151
Telangana ,MEDAK,2010,Rabi       ,Groundnut,500,82,28,1224,Sandy loam,1,195.7,7383
Telangana ,MEDAK,2010,Rabi       ,Horse-gram,800,82,28,306,Sandy  soil,1,178.4,124
Telangana ,MEDAK,2010,Rabi       ,Jowar,700,82,28,16025,Clay soil,1,121.8,5709
Telangana ,MEDAK,2010,Rabi       ,Linseed,750,82,28,545,well drained soil,1,48.8,116
Telangana ,MEDAK,2010,Rabi       ,Maize,650,82,28,6100,Clay soil,1,286,84954
Telangana ,MEDAK,2010,Rabi       ,Moong(Green Gram),1500,82,28,34,Sandy loam,1,167.9,3440
Telangana ,MEDAK,2010,Rabi       ,Onion,400,82,28,4337,Sandy loam,1,409.1,9868
Telangana ,MEDAK,2010,Rabi       ,Other  Rabi pulses,850,82,28,226,Sandy  soil,1,239.3,376
Telangana ,MEDAK,2010,Rabi       ,Rapeseed &Mustard,800,82,28,2,loamy soil,1,152.5,28
Telangana ,MEDAK,2010,Rabi       ,Rice,1500,82,28,62644,Clay Soil,1,213.3,209253
Telangana ,MEDAK,2010,Rabi       ,Safflower,100,82,28,6110,well drained soil,1,42.1,576
Telangana ,MEDAK,2010,Rabi       ,Sesamum,600,82,28,105,Sandy loam,1,137.9,327
Telangana ,MEDAK,2010,Rabi       ,Wheat,500,82,28,2758,Clay loam,1,140.1,1000
Telangana ,MEDAK,2010,Whole Year ,Banana,1700,82,28,727,Sandy Soil,1,339.4,1821
Telangana ,MEDAK,2010,Whole Year ,Coriander,400,82,28,1116,well drained soil,1,261.3,143
Telangana ,MEDAK,2010,Whole Year ,Dry ginger,1000,82,28,1561,Sandy Soil,1,368.1,224
Telangana ,MEDAK,2010,Whole Year ,Garlic,100,82,28,313,Sandy loam,1,308.2,305
Telangana ,MEDAK,2010,Whole Year ,Ginger,1500,82,28,1561,Ginger,1,308.2,151
Telangana ,MEDAK,2010,Whole Year ,Potato,600,82,28,3827,Sandy loam soil,1,259.1,4878
Telangana ,MEDAK,2010,Whole Year ,Sugarcane,2000,82,28,23128,Clay Soil,1,144.3,161472
Telangana ,MEDAK,2010,Whole Year ,Sunflower,400,82,28,8362,Sandy soil,1,85.6,1486
Telangana ,MEDAK,2010,Whole Year ,Tobacco,500,82,28,52,Sandy clay,1,140.9,1411
Telangana ,MEDAK,2010,Whole Year ,Turmeric,500,82,28,1216,Clay soil,1,200.2,20809
Telangana ,MEDAK,2011,Kharif     ,Arhar/Tur,1000,82,28,31168, clay loams,0,119.9,11875
Telangana ,MEDAK,2011,Kharif     ,Bajra,400,82,28,323,Sandy soil,1,167.9,240
Telangana ,MEDAK,2011,Kharif     ,Castor seed,500,82,28,634,well drained soil,1,220.9,645
Telangana ,MEDAK,2011,Kharif     ,Cotton(lint),1000,82,28,93076,Sandy Soil,1,310.8,242415
Telangana ,MEDAK,2011,Kharif     ,Cowpea(Lobia),450,82,28,704,Sandy soil,1,178.4,216
Telangana ,MEDAK,2011,Kharif     ,Dry chillies,500,82,28,1492,Sandy soil,1,160.9,5000
Telangana ,MEDAK,2011,Kharif     ,Groundnut,500,82,28,30,Sandy loam,1,195.7,7448
Telangana ,MEDAK,2011,Kharif     ,Jowar,700,82,28,15748,Clay soil,1,121.8,5709
Telangana ,MEDAK,2011,Kharif     ,Maize,650,82,28,104876,Clay soil,1,286,86884
Telangana ,MEDAK,2011,Kharif     ,Moong(Green Gram),1500,82,28,33676,Sandy loam,1,167.9,3451
Telangana ,MEDAK,2011,Kharif     ,Onion,400,82,28,438,Sandy loam,1,409.1,9964
Telangana ,MEDAK,2011,Kharif     ,Other Kharif pulses,900,82,28,135,Sandy soil,1,179.5,199
Telangana ,MEDAK,2011,Kharif     ,Ragi,450,82,28,6,well drained soil,1,85.2,484
Telangana ,MEDAK,2011,Kharif     ,Rice,1500,82,28,90400,Clay Soil,1,213.3,216125
Telangana ,MEDAK,2011,Kharif     ,Sesamum,600,82,28,463,Sandy loam,1,137.9,361
Telangana ,MEDAK,2011,Kharif     ,Soyabean,550,82,28,6244,loamy soil,1,364.4,1263
Telangana ,MEDAK,2011,Kharif     ,Urad,120,82,28,18883,Sandy loam,1,58,1108
Telangana ,MEDAK,2011,Rabi       ,Arhar/Tur,1000,82,28,11, clay loams,1,119.9,4
Telangana ,MEDAK,2011,Rabi       ,Cowpea(Lobia),450,82,28,664,Sandy soil,1,178.4,228
Telangana ,MEDAK,2011,Rabi       ,Dry chillies,500,82,28,335,Sandy soil,1,160.9,5000
Telangana ,MEDAK,2011,Rabi       ,Gram,900,82,28,27027,Sandy soil,1,182.5,6767
Telangana ,MEDAK,2011,Rabi       ,Groundnut,500,82,28,1150,Sandy loam,1,195.7,7474
Telangana ,MEDAK,2011,Rabi       ,Horse-gram,800,82,28,298,Sandy  soil,1,178.4,124
Telangana ,MEDAK,2011,Rabi       ,Jowar,700,82,28,13021,Clay soil,1,121.8,5792
Telangana ,MEDAK,2011,Rabi       ,Linseed,750,82,28,383,well drained soil,1,48.8,134
Telangana ,MEDAK,2011,Rabi       ,Maize,650,82,28,11819,Clay soil,1,286,88133
Telangana ,MEDAK,2011,Rabi       ,Onion,400,82,28,4283,Sandy loam,1,409.1,9997
Telangana ,MEDAK,2011,Rabi       ,Other  Rabi pulses,800,82,28,155,Sandy  soil,1,239.3,383
Telangana ,MEDAK,2011,Rabi       ,Rice,1500,82,28,46632,Clay Soil,1,213.3,216726
Telangana ,MEDAK,2011,Rabi       ,Safflower,100,82,28,6214,well drained soil,1,42.1,590
Telangana ,MEDAK,2011,Rabi       ,Sesamum,600,82,28,61,Sandy loam,1,137.9,382
Telangana ,MEDAK,2011,Rabi       ,Wheat,500,82,28,2539,Clay loam,1,140.1,1000
Telangana ,MEDAK,2011,Whole Year ,Banana,1700,82,28,381,Sandy Soil,1,339.4,1856
Telangana ,MEDAK,2011,Whole Year ,Coriander,400,82,28,1096,well drained soil,1,261.3,156
Telangana ,MEDAK,2011,Whole Year ,Dry ginger,1000,82,28,1417,Sandy Soil,1,368.1,331
Telangana ,MEDAK,2011,Whole Year ,Garlic,100,82,28,161,Sandy loam,1,308.2,309
Telangana ,MEDAK,2011,Whole Year ,Potato,600,82,28,4297,Sandy loam soil,1,259.1,5699
Telangana ,MEDAK,2011,Whole Year ,Sugarcane,2000,82,28,25205,Clay Soil,1,144.3,165000
Telangana ,MEDAK,2011,Whole Year ,Sunflower,400,82,28,9725,Sandy soil,1,85.6,1517
Telangana ,MEDAK,2011,Whole Year ,Tobacco,500,82,28,12,Sandy clay,1,140.9,1419
Telangana ,MEDAK,2011,Whole Year ,Turmeric,500,82,28,2091,Clay soil,1,200.2,28735
Telangana ,MEDAK,2013,Kharif     ,Arhar/Tur,1000,82,28,26772, clay loams,0,119.9,15447
Telangana ,MEDAK,2013,Kharif     ,Bajra,400,82,28,232,Sandy soil,1,167.9,275
Telangana ,MEDAK,2013,Kharif     ,Banana,1700,82,28,545,Sandy Soil,1,339.4,1962
Telangana ,MEDAK,2013,Kharif     ,Castor seed,500,82,28,172,well drained soil,1,220.9,679
Telangana ,MEDAK,2013,Kharif     ,Cotton(lint),1000,82,28,122299,Sandy Soil,1,310.8,249346
Telangana ,MEDAK,2013,Kharif     ,Cowpea(Lobia),450,82,28,581,Sandy soil,1,178.4,253
Telangana ,MEDAK,2013,Kharif     ,Dry chillies,500,82,28,358,Sandy soil,1,160.9,5005
Telangana ,MEDAK,2013,Kharif     ,Ginger,1500,82,28,1713,Ginger,1,308.2,224
Telangana ,MEDAK,2013,Kharif     ,Groundnut,500,82,28,56,Sandy loam,1,195.7,7662
Telangana ,MEDAK,2013,Kharif     ,Jowar,700,82,28,7584,Clay soil,1,121.8,5858
Telangana ,MEDAK,2013,Kharif     ,Maize,650,82,28,125391,Clay soil,1,286,88269
Telangana ,MEDAK,2013,Kharif     ,Mesta,300,82,28,18,loamy soil,1,52.2,449
Telangana ,MEDAK,2013,Kharif     ,Moong(Green Gram),1500,82,28,23737,Sandy loam,1,167.9,3631
Telangana ,MEDAK,2013,Kharif     ,Onion,400,82,28,256,Sandy loam,1,409.1,10050
Telangana ,MEDAK,2013,Kharif     ,Other Kharif pulses,900,82,28,55,Sandy soil,0,179.5,234
Telangana ,MEDAK,2013,Kharif     ,other oilseeds,450,82,28,32,other oilseeds,1,169,55
Telangana ,MEDAK,2013,Kharif     ,Ragi,450,82,28,10,well drained soil,1,85.2,508
Telangana ,MEDAK,2013,Kharif     ,Rice,1500,82,28,108639,Clay Soil,1,213.3,224292
Telangana ,MEDAK,2013,Kharif     ,Sesamum,600,82,28,162,Sandy loam,1,137.9,385
Telangana ,MEDAK,2013,Kharif     ,Sugarcane,2000,82,28,21419,Clay Soil,1,144.3,165728
Telangana ,MEDAK,2013,Kharif     ,Sunflower,400,82,28,198,Sandy soil,1,85.6,1535
Telangana ,MEDAK,2013,Kharif     ,Turmeric,500,82,28,1385,Clay soil,1,200.2,29989
Telangana ,MEDAK,2013,Kharif     ,Urad,120,82,28,13172,Sandy loam,1,58,1109
Telangana ,MEDAK,2013,Rabi       ,Castor seed,500,82,28,1216,well drained soil,1,220.9,679
Telangana ,MEDAK,2013,Rabi       ,Cowpea(Lobia),450,82,28,623,Sandy soil,1,178.4,265
Telangana ,MEDAK,2013,Rabi       ,Gram,900,82,28,19883,Sandy soil,1,182.5,6803
Telangana ,MEDAK,2013,Rabi       ,Groundnut,500,82,28,1399,Sandy loam,1,195.7,7773
Telangana ,MEDAK,2013,Rabi       ,Horse-gram,800,82,28,302,Sandy  soil,1,178.4,128
Telangana ,MEDAK,2013,Rabi       ,Jowar,700,82,28,7584,Clay soil,1,121.8,5972
Telangana ,MEDAK,2013,Rabi       ,Linseed,750,82,28,111,well drained soil,1,48.8,141
Telangana ,MEDAK,2013,Rabi       ,Maize,650,82,28,17990,Clay soil,1,286,92312
Telangana ,MEDAK,2013,Rabi       ,Masoor,300,82,28,382,Masoor,0,189.1,196
Telangana ,MEDAK,2013,Rabi       ,Moong(Green Gram),1500,82,28,1,Sandy loam,1,167.9,3651
Telangana ,MEDAK,2013,Rabi       ,Onion,400,82,28,3722,Sandy loam,1,409.1,10921
Telangana ,MEDAK,2013,Rabi       ,Rapeseed &Mustard,800,82,28,4,loamy soil,1,152.5,63
Telangana ,MEDAK,2013,Rabi       ,Rice,1500,82,28,62331,Clay Soil,1,213.3,229026
Telangana ,MEDAK,2013,Rabi       ,Sesamum,600,82,28,108,Sandy loam,1,137.9,392
Telangana ,MEDAK,2013,Rabi       ,Sunflower,400,82,28,7354,Sandy soil,1,85.6,1571
Telangana ,MEDAK,2013,Rabi       ,Tobacco,500,82,28,37,Sandy clay,1,140.9,1426
Telangana ,MEDAK,2013,Rabi       ,Wheat,500,82,28,2118,Clay loam,1,140.1,1033
Telangana ,MEDAK,2013,Whole Year ,Castor seed,500,82,28,1388,well drained soil,1,220.9,686
Telangana ,MEDAK,2013,Whole Year ,Coriander,400,82,28,471,well drained soil,1,261.3,165
Telangana ,MEDAK,2013,Whole Year ,Dry ginger,1000,82,28,1713,Sandy Soil,1,368.1,358
Telangana ,MEDAK,2013,Whole Year ,Potato,600,82,28,2997,Sandy loam soil,1,259.1,8552
Telangana ,MEDAK,2013,Whole Year ,Safflower,100,82,28,3915,well drained soil,1,42.1,606
