State_Name,District_Name,Crop_Year,Season,Crop,Humidity,Temperature,Fertilizers,Area,Production,Type_ of _Soil ,Cost_ of_ Prediction
Telangana ,MEDAK,2009,Whole Year ,Coriander,82,28,1,1718,136,well drained soil,261.3
Telangana ,MEDAK,2009,Whole Year ,Dry ginger,82,28,1,1641,213,Sandy Soil,368.1
Telangana ,MEDAK,2009,Whole Year ,Garlic,82,28,1,359,303,Sandy loam,308.2
Telangana ,MEDAK,2009,Whole Year ,Potato,82,28,1,3270,4846,Sandy loam soil,259.1
Telangana ,MEDAK,2009,Whole Year ,Sugarcane,82,28,1,17127,155336,Clay Soil,144.3
Telangana ,MEDAK,2009,Whole Year ,Sunflower,82,28,1,14820,1316,Sandy soil,85.6
Telangana ,MEDAK,2009,Whole Year ,Tobacco,82,28,1,79,1275,Sandy clay,140.9
Telangana ,MEDAK,2009,Whole Year ,Turmeric,82,28,1,1384,19217,Clay soil,200.2
Telangana ,MEDAK,2010,Kharif     ,Arhar/Tur,82,28,0,29766,20836, clay loams,119.9
Telangana ,MEDAK,2010,Kharif     ,Bajra,82,28,1,406,222,Sandy soil,167.9
Telangana ,MEDAK,2010,Kharif     ,Castor seed,82,28,1,732,358,well drained soil,220.9
Telangana ,MEDAK,2010,Kharif     ,Cotton(lint),82,28,1,78392,236517,Sandy Soil,310.8
Telangana ,MEDAK,2010,Kharif     ,Dry chillies,82,28,1,1490,4757,Sandy soil,160.9
Telangana ,MEDAK,2010,Kharif     ,Groundnut,82,28,1,107,7003,Sandy loam,195.7
Telangana ,MEDAK,2010,Kharif     ,Jowar,82,28,1,21232,5644,Clay soil,121.8
Telangana ,MEDAK,2010,Kharif     ,Maize,82,28,1,94032,83107,Clay soil,286
Telangana ,MEDAK,2010,Kharif     ,Moong(Green Gram),82,28,1,50039,3234,Sandy loam,182.5
Telangana ,MEDAK,2010,Kharif     ,Onion,82,28,1,342,9830,Sandy loam,409.1
Telangana ,MEDAK,2010,Kharif     ,Ragi,82,28,1,2,404,well drained soil,85.2
Telangana ,MEDAK,2010,Kharif     ,Rice,82,28,1,81914,206477,Clay Soil,213.3
Telangana ,MEDAK,2010,Kharif     ,Sesamum,82,28,1,647,314,Sandy loam,137.9
Telangana ,MEDAK,2010,Kharif     ,Soyabean,82,28,1,3810,947,loamy soil,364.4
Telangana ,MEDAK,2010,Kharif     ,Urad,82,28,1,22987,1053,Sandy loam,58
Telangana ,MEDAK,2010,Rabi       ,Arhar/Tur,82,28,1,17,12, clay loams,119.9
Telangana ,MEDAK,2010,Rabi       ,Dry chillies,82,28,1,1181,4791,Sandy soil,160.9
Telangana ,MEDAK,2010,Rabi       ,Gram,82,28,1,35000,6151,Sandy soil,182.5
Telangana ,MEDAK,2010,Rabi       ,Groundnut,82,28,1,1224,7383,Sandy loam,195.7
Telangana ,MEDAK,2010,Rabi       ,Horse-gram,82,28,1,306,124,Sandy  soil,178.4
Telangana ,MEDAK,2010,Rabi       ,Jowar,82,28,1,16025,5709,Clay soil,121.8
Telangana ,MEDAK,2010,Rabi       ,Linseed,82,28,1,545,116,well drained soil,48.8
Telangana ,MEDAK,2010,Rabi       ,Maize,82,28,1,6100,84954,Clay soil,286
Telangana ,MEDAK,2010,Rabi       ,Moong(Green Gram),82,28,1,34,3440,Sandy loam,167.9
Telangana ,MEDAK,2010,Rabi       ,Onion,82,28,1,4337,9868,Sandy loam,409.1
Telangana ,MEDAK,2010,Rabi       ,Other  Rabi pulses,82,28,1,226,376,Sandy  soil,239.3
Telangana ,MEDAK,2010,Rabi       ,Rapeseed &Mustard,82,28,1,2,28,loamy soil,152.5
Telangana ,MEDAK,2010,Rabi       ,Rice,82,28,1,62644,209253,Clay Soil,213.3
Telangana ,MEDAK,2010,Rabi       ,Safflower,82,28,1,6110,576,well drained soil,42.1
Telangana ,MEDAK,2010,Rabi       ,Sesamum,82,28,1,105,327,Sandy loam,137.9
Telangana ,MEDAK,2010,Rabi       ,Wheat,82,28,1,2758,1000,Clay loam,140.1
Telangana ,MEDAK,2010,Whole Year ,Banana,82,28,1,727,1821,Sandy Soil,339.4
Telangana ,MEDAK,2010,Whole Year ,Coriander,82,28,1,1116,143,well drained soil,261.3
Telangana ,MEDAK,2010,Whole Year ,Dry ginger,82,28,1,1561,224,Sandy Soil,368.1
Telangana ,MEDAK,2010,Whole Year ,Garlic,82,28,1,313,305,Sandy loam,308.2
Telangana ,MEDAK,2010,Whole Year ,Ginger,82,28,1,1561,151,Ginger,308.2
Telangana ,MEDAK,2010,Whole Year ,Potato,82,28,1,3827,4878,Sandy loam soil,259.1
Telangana ,MEDAK,2010,Whole Year ,Sugarcane,82,28,1,23128,161472,Clay Soil,144.3
Telangana ,MEDAK,2010,Whole Year ,Sunflower,82,28,1,8362,1486,Sandy soil,85.6
Telangana ,MEDAK,2010,Whole Year ,Tobacco,82,28,1,52,1411,Sandy clay,140.9
Telangana ,MEDAK,2010,Whole Year ,Turmeric,82,28,1,1216,20809,Clay soil,200.2
Telangana ,MEDAK,2011,Kharif     ,Arhar/Tur,82,28,0,31168,11875, clay loams,119.9
Telangana ,MEDAK,2011,Kharif     ,Bajra,82,28,1,323,240,Sandy soil,167.9
Telangana ,MEDAK,2011,Kharif     ,Castor seed,82,28,1,634,645,well drained soil,220.9
Telangana ,MEDAK,2011,Kharif     ,Cotton(lint),82,28,1,93076,242415,Sandy Soil,310.8
Telangana ,MEDAK,2011,Kharif     ,Cowpea(Lobia),82,28,1,704,216,Sandy soil,178.4
Telangana ,MEDAK,2011,Kharif     ,Dry chillies,82,28,1,1492,5000,Sandy soil,160.9
Telangana ,MEDAK,2011,Kharif     ,Groundnut,82,28,1,30,7448,Sandy loam,195.7
Telangana ,MEDAK,2011,Kharif     ,Jowar,82,28,1,15748,5709,Clay soil,121.8
Telangana ,MEDAK,2011,Kharif     ,Maize,82,28,1,104876,86884,Clay soil,286
Telangana ,MEDAK,2011,Kharif     ,Moong(Green Gram),82,28,1,33676,3451,Sandy loam,167.9
Telangana ,MEDAK,2011,Kharif     ,Onion,82,28,1,438,9964,Sandy loam,409.1
Telangana ,MEDAK,2011,Kharif     ,Other Kharif pulses,82,28,1,135,199,Sandy soil,179.5
Telangana ,MEDAK,2011,Kharif     ,Ragi,82,28,1,6,484,well drained soil,85.2
Telangana ,MEDAK,2011,Kharif     ,Rice,82,28,1,90400,216125,Clay Soil,213.3
Telangana ,MEDAK,2011,Kharif     ,Sesamum,82,28,1,463,361,Sandy loam,137.9
Telangana ,MEDAK,2011,Kharif     ,Soyabean,82,28,1,6244,1263,loamy soil,364.4
Telangana ,MEDAK,2011,Kharif     ,Urad,82,28,1,18883,1108,Sandy loam,58
Telangana ,MEDAK,2011,Rabi       ,Arhar/Tur,82,28,1,11,4, clay loams,119.9
Telangana ,MEDAK,2011,Rabi       ,Cowpea(Lobia),82,28,1,664,228,Sandy soil,178.4
Telangana ,MEDAK,2011,Rabi       ,Dry chillies,82,28,1,335,5000,Sandy soil,160.9
Telangana ,MEDAK,2011,Rabi       ,Gram,82,28,1,27027,6767,Sandy soil,182.5
Telangana ,MEDAK,2011,Rabi       ,Groundnut,82,28,1,1150,7474,Sandy loam,195.7
Telangana ,MEDAK,2011,Rabi       ,Horse-gram,82,28,1,298,124,Sandy  soil,178.4
Telangana ,MEDAK,2011,Rabi       ,Jowar,82,28,1,13021,5792,Clay soil,121.8
Telangana ,MEDAK,2011,Rabi       ,Linseed,82,28,1,383,134,well drained soil,48.8
Telangana ,MEDAK,2011,Rabi       ,Maize,82,28,1,11819,88133,Clay soil,286
Telangana ,MEDAK,2011,Rabi       ,Onion,82,28,1,4283,9997,Sandy loam,409.1
Telangana ,MEDAK,2011,Rabi       ,Other  Rabi pulses,82,28,1,155,383,Sandy  soil,239.3
Telangana ,MEDAK,2011,Rabi       ,Rice,82,28,1,46632,216726,Clay Soil,213.3
Telangana ,MEDAK,2011,Rabi       ,Safflower,82,28,1,6214,590,well drained soil,42.1
Telangana ,MEDAK,2011,Rabi       ,Sesamum,82,28,1,61,382,Sandy loam,137.9
Telangana ,MEDAK,2011,Rabi       ,Wheat,82,28,1,2539,1000,Clay loam,140.1
Telangana ,MEDAK,2011,Whole Year ,Banana,82,28,1,381,1856,Sandy Soil,339.4
Telangana ,MEDAK,2011,Whole Year ,Coriander,82,28,1,1096,156,well drained soil,261.3
Telangana ,MEDAK,2011,Whole Year ,Dry ginger,82,28,1,1417,331,Sandy Soil,368.1
Telangana ,MEDAK,2011,Whole Year ,Garlic,82,28,1,161,309,Sandy loam,308.2
Telangana ,MEDAK,2011,Whole Year ,Potato,82,28,1,4297,5699,Sandy loam soil,259.1
Telangana ,MEDAK,2011,Whole Year ,Sugarcane,82,28,1,25205,165000,Clay Soil,144.3
Telangana ,MEDAK,2011,Whole Year ,Sunflower,82,28,1,9725,1517,Sandy soil,85.6
Telangana ,MEDAK,2011,Whole Year ,Tobacco,82,28,1,12,1419,Sandy clay,140.9
Telangana ,MEDAK,2011,Whole Year ,Turmeric,82,28,1,2091,28735,Clay soil,200.2
Telangana ,MEDAK,2013,Kharif     ,Arhar/Tur,82,28,0,26772,15447, clay loams,119.9
Telangana ,MEDAK,2013,Kharif     ,Bajra,82,28,1,232,275,Sandy soil,167.9
Telangana ,MEDAK,2013,Kharif     ,Banana,82,28,1,545,1962,Sandy Soil,339.4
Telangana ,MEDAK,2013,Kharif     ,Castor seed,82,28,1,172,679,well drained soil,220.9
Telangana ,MEDAK,2013,Kharif     ,Cotton(lint),82,28,1,122299,249346,Sandy Soil,310.8
Telangana ,MEDAK,2013,Kharif     ,Cowpea(Lobia),82,28,1,581,253,Sandy soil,178.4
Telangana ,MEDAK,2013,Kharif     ,Dry chillies,82,28,1,358,5005,Sandy soil,160.9
Telangana ,MEDAK,2013,Kharif     ,Ginger,82,28,1,1713,224,Ginger,308.2
Telangana ,MEDAK,2013,Kharif     ,Groundnut,82,28,1,56,7662,Sandy loam,195.7
Telangana ,MEDAK,2013,Kharif     ,Jowar,82,28,1,7584,5858,Clay soil,121.8
Telangana ,MEDAK,2013,Kharif     ,Maize,82,28,1,125391,88269,Clay soil,286
Telangana ,MEDAK,2013,Kharif     ,Mesta,82,28,1,18,449,loamy soil,52.2
Telangana ,MEDAK,2013,Kharif     ,Moong(Green Gram),82,28,1,23737,3631,Sandy loam,167.9
Telangana ,MEDAK,2013,Kharif     ,Onion,82,28,1,256,10050,Sandy loam,409.1
Telangana ,MEDAK,2013,Kharif     ,Other Kharif pulses,82,28,0,55,234,Sandy soil,179.5
Telangana ,MEDAK,2013,Kharif     ,other oilseeds,82,28,1,32,55,other oilseeds,169
Telangana ,MEDAK,2013,Kharif     ,Ragi,82,28,1,10,508,well drained soil,85.2
Telangana ,MEDAK,2013,Kharif     ,Rice,82,28,1,108639,224292,Clay Soil,213.3
Telangana ,MEDAK,2013,Kharif     ,Sesamum,82,28,1,162,385,Sandy loam,137.9
Telangana ,MEDAK,2013,Kharif     ,Sugarcane,82,28,1,21419,165728,Clay Soil,144.3
Telangana ,MEDAK,2013,Kharif     ,Sunflower,82,28,1,198,1535,Sandy soil,85.6
Telangana ,MEDAK,2013,Kharif     ,Turmeric,82,28,1,1385,29989,Clay soil,200.2
Telangana ,MEDAK,2013,Kharif     ,Urad,82,28,1,13172,1109,Sandy loam,58
Telangana ,MEDAK,2013,Rabi       ,Castor seed,82,28,1,1216,679,well drained soil,220.9
Telangana ,MEDAK,2013,Rabi       ,Cowpea(Lobia),82,28,1,623,265,Sandy soil,178.4
Telangana ,MEDAK,2013,Rabi       ,Gram,82,28,1,19883,6803,Sandy soil,182.5
Telangana ,MEDAK,2013,Rabi       ,Groundnut,82,28,1,1399,7773,Sandy loam,195.7
Telangana ,MEDAK,2013,Rabi       ,Horse-gram,82,28,1,302,128,Sandy  soil,178.4
Telangana ,MEDAK,2013,Rabi       ,Jowar,82,28,1,7584,5972,Clay soil,121.8
Telangana ,MEDAK,2013,Rabi       ,Linseed,82,28,1,111,141,well drained soil,48.8
Telangana ,MEDAK,2013,Rabi       ,Maize,82,28,1,17990,92312,Clay soil,286
Telangana ,MEDAK,2013,Rabi       ,Masoor,82,28,0,382,196,Masoor,189.1
Telangana ,MEDAK,2013,Rabi       ,Moong(Green Gram),82,28,1,1,3651,Sandy loam,167.9
Telangana ,MEDAK,2013,Rabi       ,Onion,82,28,1,3722,10921,Sandy loam,409.1
Telangana ,MEDAK,2013,Rabi       ,Rapeseed &Mustard,82,28,1,4,63,loamy soil,152.5
Telangana ,MEDAK,2013,Rabi       ,Rice,82,28,1,62331,229026,Clay Soil,213.3
Telangana ,MEDAK,2013,Rabi       ,Sesamum,82,28,1,108,392,Sandy loam,137.9
Telangana ,MEDAK,2013,Rabi       ,Sunflower,82,28,1,7354,1571,Sandy soil,85.6
Telangana ,MEDAK,2013,Rabi       ,Tobacco,82,28,1,37,1426,Sandy clay,140.9
Telangana ,MEDAK,2013,Rabi       ,Wheat,82,28,1,2118,1033,Clay loam,140.1
Telangana ,MEDAK,2013,Whole Year ,Castor seed,82,28,1,1388,686,well drained soil,220.9
Telangana ,MEDAK,2013,Whole Year ,Coriander,82,28,1,471,165,well drained soil,261.3
Telangana ,MEDAK,2013,Whole Year ,Dry ginger,82,28,1,1713,358,Sandy Soil,368.1
Telangana ,MEDAK,2013,Whole Year ,Potato,82,28,1,2997,8552,Sandy loam soil,259.1
Telangana ,MEDAK,2013,Whole Year ,Safflower,82,28,1,3915,606,well drained soil,42.1
Telangana ,MEDAK,2013,Whole Year ,Soyabean,82,28,1,15597,1490,loamy soil,364.4
Telangana ,MEDAK,2014,Kharif     ,Arhar/Tur,82,28,1,22001,6996, clay loams,119.9
Telangana ,MEDAK,2014,Kharif     ,Bajra,82,28,1,294,294,Sandy soil,167.9
Telangana ,MEDAK,2014,Kharif     ,Banana,82,28,1,904,2020,Sandy Soil,339.4
Telangana ,MEDAK,2014,Kharif     ,Castor seed,82,28,1,423,742,well drained soil,220.9
Telangana ,MEDAK,2014,Kharif     ,Cotton(lint),82,28,1,133703,269130,Sandy Soil,310.8
Telangana ,MEDAK,2014,Kharif     ,Cowpea(Lobia),82,28,1,473,286,Sandy soil,178.4
Telangana ,MEDAK,2014,Kharif     ,Dry chillies,82,28,1,291,5059,Sandy soil,160.9
Telangana ,MEDAK,2014,Kharif     ,Ginger,82,28,1,2164,331,Ginger,308.2
Telangana ,MEDAK,2014,Kharif     ,Groundnut,82,28,1,35,8122,Sandy loam,195.7
Telangana ,MEDAK,2014,Kharif     ,Jowar,82,28,1,7006,6214,Clay soil,121.8
Telangana ,MEDAK,2014,Kharif     ,Maize,82,28,1,110476,97092,Clay soil,286
Telangana ,MEDAK,2014,Kharif     ,Moong(Green Gram),82,28,1,14940,3697,Sandy loam,167.9
Telangana ,MEDAK,2014,Kharif     ,Onion,82,28,1,148,12912,Sandy loam,409.1
Telangana ,MEDAK,2014,Kharif     ,Other Kharif pulses,82,28,0,39,287,Sandy soil,179.5
Telangana ,MEDAK,2014,Kharif     ,other oilseeds,82,28,1,36,1499,other oilseeds,169
Telangana ,MEDAK,2014,Kharif     ,Ragi,82,28,1,5,559,well drained soil,85.2
Telangana ,MEDAK,2014,Kharif     ,Rice,82,28,1,73983,230040,Clay Soil,213.3
Telangana ,MEDAK,2014,Kharif     ,Sesamum,82,28,1,364,407,Sandy loam,137.9
Telangana ,MEDAK,2014,Kharif     ,Soyabean,82,28,1,24550,1543,loamy soil,364.4
Telangana ,MEDAK,2014,Kharif     ,Sugarcane,82,28,1,22076,172000,Clay Soil,144.3
Telangana ,MEDAK,2014,Kharif     ,Sunflower,82,28,1,102,1571,Sandy soil,85.6
Telangana ,MEDAK,2014,Kharif     ,Turmeric,82,28,1,1566,30953,Clay soil,200.2
Telangana ,MEDAK,2014,Kharif     ,Urad,82,28,1,8255,1152,Sandy loam,58
Telangana ,MEDAK,2014,Rabi       ,Bajra,82,28,1,9,306,Sandy soil,167.9
Telangana ,MEDAK,2014,Rabi       ,Castor seed,82,28,1,563,805,well drained soil,220.9
Telangana ,MEDAK,2014,Rabi       ,Cowpea(Lobia),82,28,1,494,302,Sandy soil,178.4
Telangana ,MEDAK,2014,Rabi       ,Gram,82,28,1,10104,6861,Sandy soil,182.5
Telangana ,MEDAK,2014,Rabi       ,Groundnut,82,28,1,771,8204,Sandy loam,195.7
Telangana ,MEDAK,2014,Rabi       ,Horse-gram,82,28,1,273,129,Sandy  soil,178.4
Telangana ,MEDAK,2014,Rabi       ,Jowar,82,28,1,5027,6262,Clay soil,121.8
Telangana ,MEDAK,2014,Rabi       ,Maize,82,28,1,17149,98000,Clay soil,286
Telangana ,MEDAK,2014,Rabi       ,Masoor,82,28,1,54,21,Masoor,189.1
Telangana ,MEDAK,2014,Rabi       ,Moong(Green Gram),82,28,1,57,3876,Sandy loam,167.9
Telangana ,MEDAK,2014,Rabi       ,Onion,82,28,1,2543,13000,Sandy loam,409.1
Telangana ,MEDAK,2014,Rabi       ,Potato,82,28,1,2408,9573,Sandy loam soil,259.1
Telangana ,MEDAK,2014,Rabi       ,Rice,82,28,1,36910,230500,Clay Soil,213.3
Telangana ,MEDAK,2014,Rabi       ,Safflower,82,28,1,1561,613,well drained soil,42.1
Telangana ,MEDAK,2014,Rabi       ,Sesamum,82,28,1,246,429,Sandy loam,137.9
Telangana ,MEDAK,2014,Rabi       ,Sunflower,82,28,1,7144,1578,Sandy soil,85.6
Telangana ,MEDAK,2014,Rabi       ,Tobacco,82,28,1,22,1433,Sandy clay,140.9
Telangana ,MEDAK,2014,Rabi       ,Urad,82,28,1,29,1159,Sandy loam,58
Telangana ,MEDAK,2014,Rabi       ,Wheat,82,28,1,1246,1341,Clay loam,140.1
Telangana ,MEDAK,2014,Whole Year ,Coriander,82,28,1,288,174,well drained soil,261.3
Telangana ,MEDAK,2014,Whole Year ,Linseed,82,28,0,45,175,well drained soil,48.8
Telangana ,NALGONDA,2004,Kharif     ,Arhar/Tur,90,26,0,36838,13188, clay loams,119.9
Telangana ,NALGONDA,2004,Kharif     ,Bajra,90,26,1,11005,328,Sandy soil,167.9
Telangana ,NALGONDA,2004,Kharif     ,Castor seed,90,26,1,66341,860,well drained soil,220.9
Telangana ,NALGONDA,2004,Kharif     ,Cotton(lint),90,26,1,104151,269559,Sandy Soil,310.8
Telangana ,NALGONDA,2004,Kharif     ,Dry chillies,90,26,1,7706,5154,Sandy soil,160.9
Telangana ,NALGONDA,2004,Kharif     ,Groundnut,90,26,1,20950,8285,Sandy loam,195.7
Telangana ,NALGONDA,2004,Kharif     ,Jowar,90,26,1,9926,6409,Clay soil,121.8
Telangana ,NALGONDA,2004,Kharif     ,Maize,90,26,1,2941,99083,Clay soil,286
Telangana ,NALGONDA,2004,Kharif     ,Moong(Green Gram),90,26,1,59290,3947,Sandy loam,167.9
Telangana ,NALGONDA,2004,Kharif     ,Rice,90,26,1,117401,234342,Clay Soil,213.3
Telangana ,NALGONDA,2004,Kharif     ,Sesamum,90,26,1,12665,462,Sandy loam,137.9
Telangana ,NALGONDA,2004,Kharif     ,Soyabean,90,26,1,47,1580,loamy soil,364.4
Telangana ,NALGONDA,2004,Kharif     ,Sunflower,90,26,1,1029,1617,Sandy soil,85.6
Telangana ,NALGONDA,2004,Kharif     ,Urad,90,26,1,52,1267,Sandy loam,58
Telangana ,NALGONDA,2004,Rabi       ,Arhar/Tur,90,26,1,671,240, clay loams,119.9
Telangana ,NALGONDA,2004,Rabi       ,Bajra,90,26,1,82,330,Sandy soil,167.9
Telangana ,NALGONDA,2004,Rabi       ,Dry chillies,90,26,1,2292,5191,Sandy soil,160.9
Telangana ,NALGONDA,2004,Rabi       ,Gram,90,26,1,530,7533,Sandy soil,182.5
Telangana ,NALGONDA,2004,Rabi       ,Groundnut,90,26,1,15810,8517,Sandy loam,195.7
Telangana ,NALGONDA,2004,Rabi       ,Horse-gram,90,26,1,4014,143,Sandy  soil,178.4
Telangana ,NALGONDA,2004,Rabi       ,Jowar,90,26,1,11153,6440,Clay soil,121.8
Telangana ,NALGONDA,2004,Rabi       ,Maize,90,26,1,455,100635,Clay soil,286
Telangana ,NALGONDA,2004,Rabi       ,Onion,90,26,1,11,13227,Sandy loam,409.1
Telangana ,NALGONDA,2004,Rabi       ,Other  Rabi pulses,90,26,1,1139,406,Sandy  soil,239.3
Telangana ,NALGONDA,2004,Rabi       ,Rice,90,26,1,75291,239209,Clay Soil,213.3
Telangana ,NALGONDA,2004,Rabi       ,Safflower,90,26,1,12,846,well drained soil,42.1
Telangana ,NALGONDA,2004,Rabi       ,Sesamum,90,26,1,20,552,Sandy loam,137.9
Telangana ,NALGONDA,2004,Rabi       ,Sunflower,90,26,1,1008,1621,Sandy soil,85.6
Telangana ,NALGONDA,2004,Rabi       ,Urad,90,26,1,2178,1272,Sandy loam,58
Telangana ,NALGONDA,2004,Whole Year ,Banana,90,26,1,1,2320,Sandy Soil,339.4
Telangana ,NALGONDA,2004,Whole Year ,Coconut ,90,26,1,26,113126,Sandy Soil ,97.7
Telangana ,NALGONDA,2004,Whole Year ,Coriander,90,26,1,2061,175,well drained soil,261.3
Telangana ,NALGONDA,2004,Whole Year ,Sugarcane,90,26,1,381,220375,Clay Soil,144.3
Telangana ,NALGONDA,2004,Whole Year ,Tobacco,90,26,1,115,1531,Sandy clay,140.9
Telangana ,NALGONDA,2005,Kharif     ,Arhar/Tur,90,26,0,36058,20697, clay loams,119.9
Telangana ,NALGONDA,2005,Kharif     ,Bajra,90,26,1,8322,344,Sandy soil,167.9
Telangana ,NALGONDA,2005,Kharif     ,Castor seed,90,26,1,78277,866,well drained soil,220.9
Telangana ,NALGONDA,2005,Kharif     ,Cotton(lint),90,26,0,85598,288049,Sandy Soil,310.8
Telangana ,NALGONDA,2005,Kharif     ,Dry chillies,90,26,1,4876,5203,Sandy soil,160.9
Telangana ,NALGONDA,2005,Kharif     ,Groundnut,90,26,1,18349,8695,Sandy loam,195.7
Telangana ,NALGONDA,2005,Kharif     ,Horse-gram,90,26,1,25,144,Sandy  soil,178.4
Telangana ,NALGONDA,2005,Kharif     ,Jowar,90,26,1,5649,6680,Clay soil,121.8
Telangana ,NALGONDA,2005,Kharif     ,Maize,90,26,1,4953,101394,Clay soil,286
Telangana ,NALGONDA,2005,Kharif     ,Moong(Green Gram),90,26,1,42788,4035,Sandy loam,167.9
Telangana ,NALGONDA,2005,Kharif     ,Rice,90,26,1,160332,245978,Clay Soil,213.3
Telangana ,NALGONDA,2005,Kharif     ,Sesamum,90,26,1,10463,558,Sandy loam,137.9
Telangana ,NALGONDA,2005,Kharif     ,Soyabean,90,26,1,4,2488,loamy soil,364.4
Telangana ,NALGONDA,2005,Kharif     ,Urad,90,26,1,10,1286,Sandy loam,58
Telangana ,NALGONDA,2005,Rabi       ,Bajra,90,26,1,9,365,Sandy soil,167.9
Telangana ,NALGONDA,2005,Rabi       ,Dry chillies,90,26,1,1478,5345,Sandy soil,160.9
Telangana ,NALGONDA,2005,Rabi       ,Gram,90,26,1,325,9358,Sandy soil,182.5
Telangana ,NALGONDA,2005,Rabi       ,Groundnut,90,26,1,16799,8812,Sandy loam,195.7
Telangana ,NALGONDA,2005,Rabi       ,Horse-gram,90,26,1,2748,146,Sandy  soil,178.4
Telangana ,NALGONDA,2005,Rabi       ,Jowar,90,26,1,9385,6701,Clay soil,121.8
Telangana ,NALGONDA,2005,Rabi       ,Maize,90,26,1,369,104694,Clay soil,286
Telangana ,NALGONDA,2005,Rabi       ,Onion,90,26,1,25,13568,Sandy loam,409.1
Telangana ,NALGONDA,2005,Rabi       ,Other  Rabi pulses,90,26,1,814,430,Sandy  soil,239.3
Telangana ,NALGONDA,2005,Rabi       ,Rice,90,26,0,150365,254000,Clay Soil,213.3
Telangana ,NALGONDA,2005,Rabi       ,Sesamum,90,26,1,26,570,Sandy loam,137.9
Telangana ,NALGONDA,2005,Rabi       ,Urad,90,26,1,1480,1297,Sandy loam,58
Telangana ,NALGONDA,2005,Whole Year ,Banana,90,26,1,1,2362,Sandy Soil,339.4
Telangana ,NALGONDA,2005,Whole Year ,Cashewnut,90,26,0,4,3314,Sandy Soil,183.1
Telangana ,NALGONDA,2005,Whole Year ,Coconut ,90,26,1,36,113126,Sandy Soil ,97.7
Telangana ,NALGONDA,2005,Whole Year ,Coriander,90,26,1,1783,185,well drained soil,261.3
Telangana ,NALGONDA,2005,Whole Year ,Sugarcane,90,26,1,681,252647,Clay Soil,144.3
Telangana ,NALGONDA,2005,Whole Year ,Sunflower,90,26,1,582,1897,Sandy soil,85.6
Telangana ,NALGONDA,2005,Whole Year ,Tobacco,90,26,1,76,1828,Sandy clay,140.9
Telangana ,NALGONDA,2005,Whole Year ,Turmeric,90,26,1,7,33893,Clay soil,200.2
Telangana ,NALGONDA,2006,Kharif     ,Arhar/Tur,90,26,1,31140,9965, clay loams,119.9
Telangana ,NALGONDA,2006,Kharif     ,Bajra,90,26,1,3854,375,Sandy soil,167.9
Telangana ,NALGONDA,2006,Kharif     ,Castor seed,90,26,1,46492,943,well drained soil,220.9
Telangana ,NALGONDA,2006,Kharif     ,Cotton(lint),90,26,0,79993,293364,Sandy Soil,310.8
Telangana ,NALGONDA,2006,Kharif     ,Dry chillies,90,26,1,4962,5377,Sandy soil,160.9
Telangana ,NALGONDA,2006,Kharif     ,Groundnut,90,26,1,12731,9000,Sandy loam,195.7
Telangana ,NALGONDA,2006,Kharif     ,Jowar,90,26,1,2756,7025,Clay soil,121.8
Telangana ,NALGONDA,2006,Kharif     ,Maize,90,26,1,2350,105026,Clay soil,286
Telangana ,NALGONDA,2006,Kharif     ,Moong(Green Gram),90,26,1,37941,4049,Sandy loam,167.9
Telangana ,NALGONDA,2006,Kharif     ,Rice,90,26,0,160003,266609,Clay Soil,213.3
Telangana ,NALGONDA,2006,Kharif     ,Sesamum,90,26,1,7456,576,Sandy loam,137.9
Telangana ,NALGONDA,2006,Rabi       ,Arhar/Tur,90,26,1,517,165, clay loams,119.9
Telangana ,NALGONDA,2006,Rabi       ,Dry chillies,90,26,1,922,5416,Sandy soil,160.9
Telangana ,NALGONDA,2006,Rabi       ,Gram,90,26,1,716,9495,Sandy soil,182.5
Telangana ,NALGONDA,2006,Rabi       ,Groundnut,90,26,1,14328,9043,Sandy loam,195.7
Telangana ,NALGONDA,2006,Rabi       ,Horse-gram,90,26,1,2703,146,Sandy  soil,178.4
Telangana ,NALGONDA,2006,Rabi       ,Jowar,90,26,1,10770,7448,Clay soil,121.8
Telangana ,NALGONDA,2006,Rabi       ,Maize,90,26,1,326,106617,Clay soil,286
Telangana ,NALGONDA,2006,Rabi       ,Moong(Green Gram),90,26,1,507,4229,Sandy loam,167.9
Telangana ,NALGONDA,2006,Rabi       ,Other  Rabi pulses,90,26,0,763,630,Sandy  soil,239.3
Telangana ,NALGONDA,2006,Rabi       ,Rice,90,26,0,124273,271836,Clay Soil,213.3
Telangana ,NALGONDA,2006,Rabi       ,Sesamum,90,26,1,62,582,Sandy loam,137.9
Telangana ,NALGONDA,2006,Rabi       ,Urad,90,26,1,3201,1365,Sandy loam,58
Telangana ,NALGONDA,2006,Whole Year ,Banana,90,26,1,1,2653,Sandy Soil,339.4
Telangana ,NALGONDA,2006,Whole Year ,Coconut ,90,26,1,34,117153,Sandy Soil ,97.7
Telangana ,NALGONDA,2006,Whole Year ,Coriander,90,26,1,1881,190,well drained soil,261.3
Telangana ,NALGONDA,2006,Whole Year ,Sugarcane,90,26,1,646,282130,Clay Soil,144.3
Telangana ,NALGONDA,2006,Whole Year ,Sunflower,90,26,1,1282,2000,Sandy soil,85.6
Telangana ,NALGONDA,2006,Whole Year ,Tobacco,90,26,1,87,1932,Sandy clay,140.9
